,long,lat,group,order,region,State
93767,-120.6249008,34.81196213,1501,93767,USA,NA
93768,-120.6630402,34.94926834,1501,93768,USA,NA
93769,-120.6335983,35.07646561,1501,93769,USA,NA
93770,-120.6590729,35.12240982,1501,93770,USA,NA
93771,-120.7070389,35.15766525,1501,93771,USA,NA
93772,-120.8573685,35.20966721,1501,93772,USA,NA
93773,-120.8848648,35.27495193,1501,93773,USA,NA
93774,-120.8603058,35.36542892,1501,93774,USA,NA
93775,-120.8996048,35.42509842,1501,93775,USA,NA
93776,-121.02285,35.48076248,1501,93776,USA,NA
93777,-121.1379395,35.60712814,1501,93777,USA,NA
93778,-121.2838364,35.67631912,1501,93778,USA,NA
93779,-121.3438416,35.79223633,1501,93779,USA,NA
93780,-121.4337387,35.86386871,1501,93780,USA,NA
93781,-121.4649963,35.92739105,1501,93781,USA,NA
93782,-121.66436,36.15405273,1501,93782,USA,NA
93783,-121.877388,36.33105469,1501,93783,USA,NA
93784,-121.9101639,36.4329071,1501,93784,USA,NA
93785,-121.9186554,36.57236481,1501,93785,USA,NA
93786,-121.8351517,36.6574707,1501,93786,USA,NA
93787,-121.7899933,36.73227692,1501,93787,USA,NA
93788,-121.7945251,36.8009758,1501,93788,USA,NA
93789,-121.8074188,36.85121918,1501,93789,USA,NA
93790,-121.8806686,36.93891525,1501,93790,USA,NA
93791,-122.1641998,36.9909668,1501,93791,USA,NA
93792,-122.394928,37.20751953,1501,93792,USA,NA
93793,-122.4084473,37.37314606,1501,93793,USA,NA
93794,-122.4992218,37.54262543,1501,93794,USA,NA
93795,-122.5004425,37.65278244,1501,93795,USA,NA
93796,-122.5142059,37.77197266,1501,93796,USA,NA
93797,-122.44561,37.79799652,1501,93797,USA,NA
93798,-122.384079,37.78852844,1501,93798,USA,NA
93799,-122.3902817,37.74106216,1501,93799,USA,NA
93800,-122.3697205,37.6558609,1501,93800,USA,NA
93801,-122.2976074,37.59184647,1501,93801,USA,NA
93802,-122.2286682,37.56391525,1501,93802,USA,NA
93803,-122.1660233,37.50165939,1501,93803,USA,NA
93804,-122.1190414,37.48281097,1501,93804,USA,NA
93805,-122.0705032,37.47827148,1501,93805,USA,NA
93806,-122.0965271,37.51821136,1501,93806,USA,NA
93807,-122.1241226,37.54379654,1501,93807,USA,NA
93808,-122.1580582,37.62646484,1501,93808,USA,NA
93809,-122.2222214,37.73203278,1501,93809,USA,NA
93810,-122.2959976,37.79033279,1501,93810,USA,NA
93811,-122.3334427,37.89657974,1501,93811,USA,NA
93812,-122.3654785,37.92119217,1501,93812,USA,NA
93813,-122.3854446,37.96059799,1501,93813,USA,NA
93814,-122.3142624,38.00732422,1501,93814,USA,NA
93815,-122.217041,38.04062653,1501,93815,USA,NA
93816,-122.0867233,38.04960632,1501,93816,USA,NA
93817,-121.7168427,38.03408432,1501,93817,USA,NA
93818,-121.6380844,38.0612793,1501,93818,USA,NA
93819,-121.572998,38.05239487,1501,93819,USA,NA
93820,-121.5253448,38.0559082,1501,93820,USA,NA
93821,-121.6257401,38.08393478,1501,93821,USA,NA
93822,-121.6822281,38.0748024,1501,93822,USA,NA
93823,-121.7486267,38.08047104,1501,93823,USA,NA
93824,-121.8807678,38.07499695,1501,93824,USA,NA
93825,-121.9341736,38.08681488,1501,93825,USA,NA
93826,-121.9931183,38.12011719,1501,93826,USA,NA
93827,-122.0314941,38.12353516,1501,93827,USA,NA
93828,-122.1537552,38.06552887,1501,93828,USA,NA
93829,-122.2082977,38.07255554,1501,93829,USA,NA
93830,-122.3371048,38.13589096,1501,93830,USA,NA
93831,-122.3933563,38.14482498,1501,93831,USA,NA
93832,-122.4838867,38.10883713,1501,93832,USA,NA
93833,-122.4949188,37.95356369,1501,93833,USA,NA
93834,-122.4668884,37.83818436,1501,93834,USA,NA
93835,-122.5213394,37.82641602,1501,93835,USA,NA
93836,-122.5841751,37.87407303,1501,93836,USA,NA
93837,-122.6807175,37.90234375,1501,93837,USA,NA
93838,-122.7603989,37.94565582,1501,93838,USA,NA
93839,-122.8729477,38.02607346,1501,93839,USA,NA
93840,-122.9319839,38.05546951,1501,93840,USA,NA
93841,-122.9987869,37.98862457,1501,93841,USA,NA
93842,-123.0014648,38.01928711,1501,93842,USA,NA
93843,-122.9681549,38.09702301,1501,93843,USA,NA
93844,-122.9775848,38.22734451,1501,93844,USA,NA
93845,-122.8768082,38.12334061,1501,93845,USA,NA
93846,-122.9081497,38.19658279,1501,93846,USA,NA
93847,-122.9865189,38.27709961,1501,93847,USA,NA
93848,-123.0461884,38.3050766,1501,93848,USA,NA
93849,-123.1211395,38.44926453,1501,93849,USA,NA
93850,-123.2897491,38.53583908,1501,93850,USA,NA
93851,-123.4248123,38.67563629,1501,93851,USA,NA
93852,-123.7011185,38.90727615,1501,93852,USA,NA
93853,-123.7195358,39.11098862,1501,93853,USA,NA
93854,-123.8203049,39.3684082,1501,93854,USA,NA
93855,-123.7777786,39.51494217,1501,93855,USA,NA
93856,-123.783493,39.61870193,1501,93856,USA,NA
93857,-123.8329163,39.77548599,1501,93857,USA,NA
93858,-123.8844681,39.86079407,1501,93858,USA,NA
93859,-124.1084976,40.09453201,1501,93859,USA,NA
93860,-124.3240204,40.25195313,1501,93860,USA,NA
93861,-124.3565445,40.37109375,1501,93861,USA,NA
93862,-124.3716812,40.49121094,1501,93862,USA,NA
93863,-124.3245087,40.59809494,1501,93863,USA,NA
93864,-124.2836914,40.7105484,1501,93864,USA,NA
93865,-124.2538986,40.74028397,1501,93865,USA,NA
93866,-124.2423325,40.72788239,1501,93866,USA,NA
93867,-124.2505798,40.7039032,1501,93867,USA,NA
93868,-124.2200241,40.69648361,1501,93868,USA,NA
93869,-124.2084503,40.74609375,1501,93869,USA,NA
93870,-124.1902313,40.77172852,1501,93870,USA,NA
93871,-124.2225113,40.7750473,1501,93871,USA,NA
93872,-124.2191925,40.79072189,1501,93872,USA,NA
93873,-124.1998978,40.82207108,1501,93873,USA,NA
93874,-124.1331024,40.96977615,1501,93874,USA,NA
93875,-124.1400375,41.15591049,1501,93875,USA,NA
93876,-124.0685043,41.38418198,1501,93876,USA,NA
93877,-124.0719299,41.45952225,1501,93877,USA,NA
93878,-124.1176758,41.62172699,1501,93878,USA,NA
93879,-124.1632385,41.71899414,1501,93879,USA,NA
93880,-124.2446213,41.78794098,1501,93880,USA,NA
93881,-124.2087402,41.88857269,1501,93881,USA,NA
93882,-124.2116776,41.98461914,1501,93882,USA,NA
93883,-124.3552704,42.12290192,1501,93883,USA,NA
93884,-124.4100113,42.30434418,1501,93884,USA,NA
93885,-124.4205017,42.38100433,1501,93885,USA,NA
93886,-124.4061584,42.58369064,1501,93886,USA,NA
93887,-124.4437943,42.67021179,1501,93887,USA,NA
93888,-124.53965,42.8128891,1501,93888,USA,NA
93889,-124.4985809,42.93686295,1501,93889,USA,NA
93890,-124.4544449,43.0123558,1501,93890,USA,NA
93891,-124.3465881,43.34165192,1501,93891,USA,NA
93892,-124.3206024,43.36821365,1501,93892,USA,NA
93893,-124.2754822,43.36738586,1501,93893,USA,NA
93894,-124.1969223,43.42333984,1501,93894,USA,NA
93895,-124.2331467,43.43637466,1501,93895,USA,NA
93896,-124.2879791,43.40971756,1501,93896,USA,NA
93897,-124.239212,43.54003906,1501,93897,USA,NA
93898,-124.1843719,43.65156174,1501,93898,USA,NA
93899,-124.1487274,43.69174576,1501,93899,USA,NA
93900,-124.1306686,44.05566406,1501,93900,USA,NA
93901,-124.0991669,44.33378983,1501,93901,USA,NA
93902,-124.0474625,44.42548752,1501,93902,USA,NA
93903,-124.0654297,44.52006912,1501,93903,USA,NA
93904,-124.0445251,44.64824295,1501,93904,USA,NA
93905,-124.0591812,44.77773285,1501,93905,USA,NA
93906,-123.9485931,45.40082932,1501,93906,USA,NA
93907,-123.9630814,45.47607422,1501,93907,USA,NA
93908,-123.9293442,45.57695389,1501,93908,USA,NA
93909,-123.9612274,45.84296799,1501,93909,USA,NA
93910,-123.947113,46.14057541,1501,93910,USA,NA
93911,-123.9752426,46.17832184,1501,93911,USA,NA
93912,-123.9893112,46.21938324,1501,93912,USA,NA
93913,-123.9629364,46.22544098,1501,93913,USA,NA
93914,-123.9116669,46.1821785,1501,93914,USA,NA
93915,-123.6736374,46.18261719,1501,93915,USA,NA
93916,-123.521637,46.22265625,1501,93916,USA,NA
93917,-123.4663544,46.20942307,1501,93917,USA,NA
93918,-123.402298,46.15497971,1501,93918,USA,NA
93919,-123.321579,46.14399338,1501,93919,USA,NA
93920,-123.2206039,46.15361404,1501,93920,USA,NA
93921,-123.2513199,46.1672821,1501,93921,USA,NA
93922,-123.2986832,46.17084885,1501,93922,USA,NA
93923,-123.4047318,46.22099686,1501,93923,USA,NA
93924,-123.4648514,46.27109146,1501,93924,USA,NA
93925,-123.6503448,46.2677269,1501,93925,USA,NA
93926,-123.6883774,46.29985428,1501,93926,USA,NA
93927,-123.8956985,46.26777267,1501,93927,USA,NA
93928,-123.9597626,46.30073166,1501,93928,USA,NA
93929,-124.0727463,46.27944183,1501,93929,USA,NA
93930,-124.0451126,46.37290192,1501,93930,USA,NA
93931,-124.0501938,46.49052429,1501,93931,USA,NA
93932,-124.0443344,46.60507965,1501,93932,USA,NA
93933,-124.0164032,46.52138901,1501,93933,USA,NA
93934,-123.9461441,46.4325676,1501,93934,USA,NA
93935,-123.9124069,46.53334808,1501,93935,USA,NA
93936,-123.8891525,46.66001129,1501,93936,USA,NA
93937,-123.9577179,46.70869446,1501,93937,USA,NA
93938,-124.0716858,46.74477768,1501,93938,USA,NA
93939,-124.1125412,46.8626976,1501,93939,USA,NA
93940,-123.8428726,46.96318054,1501,93940,USA,NA
93941,-123.9860306,46.98447037,1501,93941,USA,NA
93942,-124.0422287,47.02968597,1501,93942,USA,NA
93943,-124.1117249,47.03520584,1501,93943,USA,NA
93944,-124.1167908,47.00034332,1501,93944,USA,NA
93945,-124.1392593,46.95468903,1501,93945,USA,NA
93946,-124.1635742,47.01533127,1501,93946,USA,NA
93947,-124.1705017,47.08666992,1501,93947,USA,NA
93948,-124.1988373,47.20854568,1501,93948,USA,NA
93949,-124.3092804,47.40459061,1501,93949,USA,NA
93950,-124.3760223,47.65864182,1501,93950,USA,NA
93951,-124.4600601,47.78422928,1501,93951,USA,NA
93952,-124.6210938,47.9041481,1501,93952,USA,NA
93953,-124.6630859,47.97412109,1501,93953,USA,NA
93954,-124.7016602,48.1516571,1501,93954,USA,NA
93955,-124.6799774,48.28588867,1501,93955,USA,NA
93956,-124.7099686,48.38037109,1501,93956,USA,NA
93957,-124.6326218,48.37504959,1501,93957,USA,NA
93958,-124.4290543,48.30078125,1501,93958,USA,NA
93959,-124.1754913,48.24243164,1501,93959,USA,NA
93960,-124.0987854,48.20000076,1501,93960,USA,NA
93961,-123.9757919,48.16845703,1501,93961,USA,NA
93962,-123.2944336,48.11952972,1501,93962,USA,NA
93963,-123.2499008,48.12421799,1501,93963,USA,NA
93964,-123.1618652,48.15454102,1501,93964,USA,NA
93965,-123.1244202,48.1509285,1501,93965,USA,NA
93966,-123.0242233,48.08159256,1501,93966,USA,NA
93967,-122.9738846,48.07329178,1501,93967,USA,NA
93968,-122.9088821,48.0769043,1501,93968,USA,NA
93969,-122.8608856,48.09004211,1501,93969,USA,NA
93970,-122.7786179,48.13759995,1501,93970,USA,NA
93971,-122.7675247,48.12001801,1501,93971,USA,NA
93972,-122.7690887,48.07597733,1501,93972,USA,NA
93973,-122.7397461,48.01323318,1501,93973,USA,NA
93974,-122.6794891,47.9317894,1501,93974,USA,NA
93975,-122.6566467,47.88115311,1501,93975,USA,NA
93976,-122.7784119,47.73843002,1501,93976,USA,NA
93977,-122.8017578,47.73535156,1501,93977,USA,NA
93978,-122.8053665,47.78364182,1501,93978,USA,NA
93979,-122.8213882,47.7931633,1501,93979,USA,NA
93980,-123.0506363,47.55195618,1501,93980,USA,NA
93981,-123.1310577,47.43774414,1501,93981,USA,NA
93982,-123.139061,47.3860817,1501,93982,USA,NA
93983,-123.1363297,47.35580826,1501,93983,USA,NA
93984,-123.1042023,47.34838867,1501,93984,USA,NA
93985,-123.0309143,47.36020279,1501,93985,USA,NA
93986,-122.9221649,47.40766525,1501,93986,USA,NA
93987,-122.916893,47.41796875,1501,93987,USA,NA
93988,-123.0182114,47.40107346,1501,93988,USA,NA
93989,-123.066803,47.3996582,1501,93989,USA,NA
93990,-123.0601578,47.45366287,1501,93990,USA,NA
93991,-123.0486298,47.47934723,1501,93991,USA,NA
93992,-122.9824753,47.55937576,1501,93992,USA,NA
93993,-122.9128876,47.6073761,1501,93993,USA,NA
93994,-122.8140717,47.65854645,1501,93994,USA,NA
93995,-122.7571335,47.70053864,1501,93995,USA,NA
93996,-122.7178726,47.76210785,1501,93996,USA,NA
93997,-122.6081543,47.83549881,1501,93997,USA,NA
93998,-122.5878906,47.85595703,1501,93998,USA,NA
93999,-122.5926743,47.91640854,1501,93999,USA,NA
94000,-122.5857468,47.92788315,1501,94000,USA,NA
94001,-122.532814,47.91972733,1501,94001,USA,NA
94002,-122.5107956,47.81572342,1501,94002,USA,NA
94003,-122.5239258,47.7693367,1501,94003,USA,NA
94004,-122.6184082,47.71279144,1501,94004,USA,NA
94005,-122.6301727,47.69282532,1501,94005,USA,NA
94006,-122.6136322,47.61562729,1501,94006,USA,NA
94007,-122.628273,47.6081543,1501,94007,USA,NA
94008,-122.6643066,47.61723709,1501,94008,USA,NA
94009,-122.6754837,47.61235428,1501,94009,USA,NA
94010,-122.5858459,47.52841949,1501,94010,USA,NA
94011,-122.5574188,47.46318436,1501,94011,USA,NA
94012,-122.553566,47.40493011,1501,94012,USA,NA
94013,-122.5778809,47.29316711,1501,94013,USA,NA
94014,-122.6039047,47.27460861,1501,94014,USA,NA
94015,-122.6486282,47.28144455,1501,94015,USA,NA
94016,-122.7077103,47.31640625,1501,94016,USA,NA
94017,-122.7209015,47.30513,1501,94017,USA,NA
94018,-122.7677765,47.21835709,1501,94018,USA,NA
94019,-122.7833023,47.22597885,1501,94019,USA,NA
94020,-122.8125534,47.3289566,1501,94020,USA,NA
94021,-122.8284683,47.33657074,1501,94021,USA,NA
94022,-122.9195251,47.28964615,1501,94022,USA,NA
94023,-122.9562073,47.24457932,1501,94023,USA,NA
94024,-122.987648,47.17255783,1501,94024,USA,NA
94025,-123.0275955,47.13891602,1501,94025,USA,NA
94026,-122.9141617,47.13149643,1501,94026,USA,NA
94027,-122.8119659,47.14599609,1501,94027,USA,NA
94028,-122.7298813,47.11181641,1501,94028,USA,NA
94029,-122.7019577,47.11088943,1501,94029,USA,NA
94030,-122.6270447,47.14423752,1501,94030,USA,NA
94031,-122.6041489,47.16699219,1501,94031,USA,NA
94032,-122.5421829,47.27558517,1501,94032,USA,NA
94033,-122.5110779,47.29502106,1501,94033,USA,NA
94034,-122.4648438,47.29580307,1501,94034,USA,NA
94035,-122.4201202,47.3121109,1501,94035,USA,NA
94036,-122.3538132,47.37158203,1501,94036,USA,NA
94037,-122.35112,47.39521408,1501,94037,USA,NA
94038,-122.3752441,47.5283699,1501,94038,USA,NA
94039,-122.3683548,47.60390472,1501,94039,USA,NA
94040,-122.3807602,47.62783051,1501,94040,USA,NA
94041,-122.4104996,47.65263748,1501,94041,USA,NA
94042,-122.4067841,47.67675781,1501,94042,USA,NA
94043,-122.3836441,47.71645737,1501,94043,USA,NA
94044,-122.3819809,47.75234222,1501,94044,USA,NA
94045,-122.4018097,47.78427505,1501,94045,USA,NA
94046,-122.392868,47.82055664,1501,94046,USA,NA
94047,-122.3303299,47.89863586,1501,94047,USA,NA
94048,-122.3184586,47.93305588,1501,94048,USA,NA
94049,-122.2419891,48.01074219,1501,94049,USA,NA
94050,-122.2612762,48.04204178,1501,94050,USA,NA
94051,-122.3174896,48.08017349,1501,94051,USA,NA
94052,-122.3529739,48.11381912,1501,94052,USA,NA
94053,-122.3886719,48.16635895,1501,94053,USA,NA
94054,-122.4158173,48.18393326,1501,94054,USA,NA
94055,-122.4247055,48.17592621,1501,94055,USA,NA
94056,-122.3866196,48.08994293,1501,94056,USA,NA
94057,-122.3947754,48.08413315,1501,94057,USA,NA
94058,-122.4940491,48.13046646,1501,94058,USA,NA
94059,-122.5169983,48.15966797,1501,94059,USA,NA
94060,-122.5291519,48.19931793,1501,94060,USA,NA
94061,-122.5203171,48.22910309,1501,94061,USA,NA
94062,-122.467041,48.25849533,1501,94062,USA,NA
94063,-122.4033661,48.26918793,1501,94063,USA,NA
94064,-122.4085464,48.29389572,1501,94064,USA,NA
94065,-122.4884338,48.37431717,1501,94065,USA,NA
94066,-122.5416565,48.41093445,1501,94066,USA,NA
94067,-122.5825653,48.42866516,1501,94067,USA,NA
94068,-122.6377945,48.43330002,1501,94068,USA,NA
94069,-122.6624908,48.44638824,1501,94069,USA,NA
94070,-122.6689987,48.46523285,1501,94070,USA,NA
94071,-122.6572723,48.48999023,1501,94071,USA,NA
94072,-122.6279755,48.49790192,1501,94072,USA,NA
94073,-122.5426788,48.48798752,1501,94073,USA,NA
94074,-122.4967804,48.50556564,1501,94074,USA,NA
94075,-122.5010681,48.53749847,1501,94075,USA,NA
94076,-122.5147934,48.55517578,1501,94076,USA,NA
94077,-122.5127487,48.66943359,1501,94077,USA,NA
94078,-122.5451202,48.76230621,1501,94078,USA,NA
94079,-122.5620041,48.77797699,1501,94079,USA,NA
94080,-122.5801773,48.77959061,1501,94080,USA,NA
94081,-122.599411,48.76708984,1501,94081,USA,NA
94082,-122.6530228,48.76386642,1501,94082,USA,NA
94083,-122.685936,48.79428864,1501,94083,USA,NA
94084,-122.7224655,48.85302734,1501,94084,USA,NA
94085,-122.7887726,48.9930191,1501,94085,USA,NA
94086,-122.6863708,48.9930191,1501,94086,USA,NA
94087,-122.2600021,48.9930191,1501,94087,USA,NA
94088,-121.8335953,48.9930191,1501,94088,USA,NA
94089,-121.4072266,48.9930191,1501,94089,USA,NA
94090,-120.9808578,48.9930191,1501,94090,USA,NA
94091,-120.5544891,48.9930191,1501,94091,USA,NA
94092,-120.128067,48.9930191,1501,94092,USA,NA
94093,-119.7017136,48.9930191,1501,94093,USA,NA
94094,-119.2753448,48.99306488,1501,94094,USA,NA
94095,-118.8489227,48.99306488,1501,94095,USA,NA
94096,-118.422554,48.99306488,1501,94096,USA,NA
94097,-117.9961929,48.99306488,1501,94097,USA,NA
94098,-117.5697784,48.99306488,1501,94098,USA,NA
94099,-117.1434097,48.99306488,1501,94099,USA,NA
94100,-116.7170486,48.99306488,1501,94100,USA,NA
94101,-116.2906265,48.99306488,1501,94101,USA,NA
94102,-115.8642578,48.99306488,1501,94102,USA,NA
94103,-115.4378891,48.99306488,1501,94103,USA,NA
94104,-115.0115204,48.99306488,1501,94104,USA,NA
94105,-114.5851059,48.99306488,1501,94105,USA,NA
94106,-114.1587448,48.99306488,1501,94106,USA,NA
94107,-113.7323761,48.99306488,1501,94107,USA,NA
94108,-113.305954,48.99306488,1501,94108,USA,NA
94109,-112.8795929,48.99306488,1501,94109,USA,NA
94110,-112.4532242,48.99306488,1501,94110,USA,NA
94111,-112.0268097,48.99306488,1501,94111,USA,NA
94112,-111.600441,48.99306488,1501,94112,USA,NA
94113,-111.1740723,48.99306488,1501,94113,USA,NA
94114,-110.7476578,48.99306488,1501,94114,USA,NA
94115,-110.3212891,48.99306488,1501,94115,USA,NA
94116,-109.8949203,48.99306488,1501,94116,USA,NA
94117,-109.4685516,48.99306488,1501,94117,USA,NA
94118,-109.0421371,48.99311447,1501,94118,USA,NA
94119,-108.6157684,48.99311447,1501,94119,USA,NA
94120,-108.1894073,48.99311447,1501,94120,USA,NA
94121,-107.7629852,48.99311447,1501,94121,USA,NA
94122,-107.3366241,48.99311447,1501,94122,USA,NA
94123,-106.9102554,48.99311447,1501,94123,USA,NA
94124,-106.4838409,48.99311447,1501,94124,USA,NA
94125,-106.0574722,48.99311447,1501,94125,USA,NA
94126,-105.6311035,48.99311447,1501,94126,USA,NA
94127,-105.204689,48.99311447,1501,94127,USA,NA
94128,-104.7783203,48.99311447,1501,94128,USA,NA
94129,-104.3519516,48.99311447,1501,94129,USA,NA
94130,-103.9255829,48.99311447,1501,94130,USA,NA
94131,-103.4991684,48.99311447,1501,94131,USA,NA
94132,-103.0727997,48.99311447,1501,94132,USA,NA
94133,-102.646431,48.99311447,1501,94133,USA,NA
94134,-102.2200165,48.99311447,1501,94134,USA,NA
94135,-101.7936478,48.99311447,1501,94135,USA,NA
94136,-101.3672867,48.99311447,1501,94136,USA,NA
94137,-100.9408722,48.99311447,1501,94137,USA,NA
94138,-100.5145035,48.99311447,1501,94138,USA,NA
94139,-100.0881348,48.99311447,1501,94139,USA,NA
94140,-99.66172028,48.99311447,1501,94140,USA,NA
94141,-99.23535156,48.99311447,1501,94141,USA,NA
94142,-98.80898285,48.99316406,1501,94142,USA,NA
94143,-98.38262177,48.99316406,1501,94143,USA,NA
94144,-97.95619965,48.99316406,1501,94144,USA,NA
94145,-97.52983856,48.99316406,1501,94145,USA,NA
94146,-97.10346985,48.99316406,1501,94146,USA,NA
94147,-96.67705536,48.99316406,1501,94147,USA,NA
94148,-96.25068665,48.99316406,1501,94148,USA,NA
94149,-95.82431793,48.99316406,1501,94149,USA,NA
94150,-95.39790344,48.99316406,1501,94150,USA,NA
94151,-95.1620636,48.99174881,1501,94151,USA,NA
94152,-95.1582489,49.20307922,1501,94152,USA,NA
94153,-95.15527344,49.36967468,1501,94153,USA,NA
94154,-94.93935394,49.34941483,1501,94154,USA,NA
94155,-94.87480164,49.31904221,1501,94155,USA,NA
94156,-94.85434723,49.30459213,1501,94156,USA,NA
94157,-94.86039734,49.25859451,1501,94157,USA,NA
94158,-94.8425827,49.11919022,1501,94158,USA,NA
94159,-94.8034668,49.00292969,1501,94159,USA,NA
94160,-94.71279144,48.86343002,1501,94160,USA,NA
94161,-94.7125473,48.86298752,1501,94161,USA,NA
94162,-94.70507813,48.80849838,1501,94162,USA,NA
94163,-94.67533875,48.77441406,1501,94163,USA,NA
94164,-94.62089539,48.74262619,1501,94164,USA,NA
94165,-94.41416168,48.70410156,1501,94165,USA,NA
94166,-94.05517578,48.65903091,1501,94166,USA,NA
94167,-93.85161591,48.60727692,1501,94167,USA,NA
94168,-93.80356598,48.54892731,1501,94168,USA,NA
94169,-93.7077179,48.52544022,1501,94169,USA,NA
94170,-93.56425476,48.53691483,1501,94170,USA,NA
94171,-93.46362305,48.5612793,1501,94171,USA,NA
